vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,712,3.2,CSH,12
CMT,1,1,401,1.8,CSH,8
CMT,1,1,322,2.2,CRD,8
CMT,1,1,392,1.5,CRD,7.5
CMT,1,1,217,1.2,CSH,5.5
CMT,1,1,1444,0.5,CSH,4
CMT,1,1,246,0.8,CSH,5
CMT,1,1,766,3.9,CRD,14
CMT,1,1,385,1.3,CRD,7
CMT,1,1,470,1.6,CSH,7.5
CMT,1,1,1237,4,CRD,16.5
CMT,1,1,203,0.7,CSH,4.5
CMT,1,1,617,4.1,CRD,13.5
CMT,1,1,650,2.7,CSH,10.5
CMT,1,1,176,0.3,CSH,3.5
CMT,1,1,691,6.1,CSH,18.5
CMT,1,1,142,0.4,CSH,3.5
CMT,1,1,993,4.7,CRD,16.5
CMT,1,1,507,3.5,CRD,11.5
CMT,1,1,2347,15.9,CRD,49
CMT,1,1,288,1,CSH,6
CMT,1,1,340,1.3,CRD,7
CMT,1,1,217,1,CRD,5.5
CMT,1,1,917,9.3,CRD,26.5
CMT,1,1,133,0.5,CSH,4
CMT,1,1,1106,6.1,CRD,20
CMT,1,1,433,1.3,CSH,7.5
CMT,1,1,472,0.9,CSH,6.5
CMT,1,1,214,0.8,CSH,5
CMT,1,1,327,0.8,CSH,6
CMT,1,1,934,3.5,CRD,14
CMT,1,1,1151,6.5,CRD,22.5
CMT,1,1,286,0.9,CSH,5
CMT,1,1,2921,3.3,CSH,12.5
CMT,1,1,1026,4.6,CRD,17.5
CMT,1,1,518,2.5,CRD,10
CMT,1,1,1345,10.8,CRD,31.5
CMT,1,1,1427,4.4,CRD,19.5
CMT,1,1,641,2.1,CSH,9.5
CMT,1,1,240,1.2,CSH,5.5
CMT,1,1,751,3.3,CSH,12.5
CMT,1,1,981,5.8,CSH,18.5
CMT,1,1,939,7.7,CRD,23.5
CMT,1,1,983,3.1,CRD,13.5
CMT,1,1,446,1.8,CSH,8.5
CMT,1,1,1160,5.3,CRD,18.5
CMT,1,1,257,0.6,CSH,5
CMT,1,1,627,2.2,CSH,10
CMT,1,1,257,1,CRD,5.5
CMT,1,1,170,1,CRD,5
CMT,1,1,920,5.7,CRD,18
CMT,1,1,378,1.2,CSH,7
CMT,1,1,471,1.7,CRD,8
CMT,1,1,599,2.7,CRD,10.5
CMT,1,1,326,1.3,CRD,6.5
CMT,1,1,689,2.2,CSH,10
CMT,1,1,394,1.1,CSH,6.5
CMT,1,1,148,0.6,CSH,4.5
CMT,1,1,1248,6,CRD,21.5
CMT,1,1,612,2.1,CSH,10
CMT,1,1,43,0.3,CSH,3
CMT,1,1,681,2.4,CSH,10.5
CMT,1,1,281,1.2,CSH,6
CMT,1,1,1412,8.6,CRD,26.5
CMT,1,1,743,2.5,CSH,10.5
CMT,1,1,206,0.7,CSH,4.5
CMT,1,1,433,2,CRD,8
CMT,1,1,239,0.9,CRD,5
CMT,1,1,611,2.5,CSH,10
CMT,1,1,1040,5.2,CSH,18
CMT,1,1,535,1.7,CSH,8.5
CMT,1,1,735,2.2,CSH,10
CMT,1,1,731,1.8,CSH,9.5
CMT,1,1,166,0.4,CSH,3.5
CMT,1,1,480,1,CSH,6.5
CMT,1,1,490,0.9,CRD,7
CMT,1,1,1456,8.4,CRD,26.5
CMT,1,1,212,0.9,CSH,5
CMT,1,1,506,1.6,CRD,8
CMT,1,1,74,0.5,CRD,3.5
CMT,1,1,808,4.6,CRD,15.5
CMT,1,1,61,0,CSH,2.5
CMT,1,1,461,1.7,CSH,8
CMT,1,1,433,1.4,CRD,7.5
CMT,1,1,675,1.4,CSH,8.5
CMT,1,1,1041,3.8,CRD,15
CMT,1,1,2088,9.7,CSH,33
CMT,1,1,497,1.9,CSH,8.5
CMT,1,4,649,1.8,CSH,8
CMT,1,1,307,1.1,CSH,6
CMT,1,1,106,0.9,CSH,4.5
CMT,1,1,111,0.6,CSH,4
CMT,1,1,184,0.7,CSH,4.5
CMT,1,1,142,0.4,CSH,4
CMT,1,1,263,1.2,CSH,5.5
CMT,1,1,615,1.6,CSH,8.5
CMT,1,1,852,3.5,CRD,14
CMT,1,1,381,1.1,CSH,6.5
CMT,1,1,564,1.6,CSH,8.5
CMT,1,1,1528,2.4,CRD,16
CMT,1,1,519,1.1,CRD,7.5
CMT,1,1,973,3.5,CSH,14
CMT,1,1,1186,5.1,CSH,18
CMT,1,1,761,2.7,CSH,11.5
CMT,1,1,442,1.7,CRD,8
CMT,1,1,433,1.7,CRD,7.5
CMT,1,1,910,2.4,CRD,12
CMT,1,1,247,1,CSH,5
CMT,1,1,457,1.4,CSH,7
CMT,1,1,634,3.6,CRD,13.5
CMT,1,1,915,2.1,CSH,11.5
CMT,1,1,963,3.2,CRD,14
CMT,1,1,281,1.6,CRD,7
CMT,1,1,126,0.5,CSH,4
CMT,1,1,553,2.5,CSH,10
CMT,1,1,467,2.8,CSH,10
CMT,1,1,195,1.1,CSH,5.5
CMT,1,1,80,0.4,CSH,3.5
CMT,1,1,239,1,CRD,5.5
CMT,1,1,514,3.5,CSH,12.5
CMT,1,1,776,4.8,CSH,16.5
CMT,1,1,478,2,CRD,9
CMT,1,1,651,2,CSH,9.5
CMT,1,1,399,0.9,CSH,6
CMT,1,1,1030,4.5,CRD,16.5
CMT,1,1,312,1.5,CSH,7
CMT,1,1,879,3.9,CRD,15
CMT,1,1,911,3.2,CSH,13.5
CMT,1,1,1000,1.9,CSH,12
CMT,1,1,499,0.9,CSH,6.5
CMT,1,1,1179,4.7,CSH,17.5
CMT,1,1,709,1.8,CRD,10
CMT,1,1,374,1.7,CRD,7.5
CMT,1,1,207,1.1,CSH,5.5
CMT,1,1,461,1.7,CSH,8.5
CMT,1,1,307,1.2,CRD,6
CMT,1,1,820,4.3,CSH,14.5
CMT,1,1,644,3.4,CRD,12
CMT,1,1,937,4.2,CSH,15.5
CMT,1,1,213,0.4,CSH,4
CMT,1,1,1160,7,CSH,23.5
CMT,1,1,756,2.3,CSH,10.5
CMT,1,1,856,3.3,CSH,13.5
CMT,1,1,2077,14.3,CRD,41.5
CMT,1,1,727,2.1,CRD,10
CMT,1,1,202,0.5,CRD,4.5
CMT,1,1,243,1.5,CRD,6.5
CMT,1,1,633,2.2,CSH,10
CMT,1,1,489,2.4,CSH,9.5
CMT,1,1,920,5.6,CSH,18
CMT,1,1,44,0.2,CSH,3
CMT,1,1,131,0.6,CRD,4
CMT,1,1,1231,6.8,CRD,22.5
CMT,1,1,444,2.3,CRD,9
CMT,1,1,278,1,CSH,5.5
CMT,1,1,251,1.1,CSH,5.5
CMT,1,1,715,2.5,CSH,11
CMT,1,1,796,2.1,CSH,10
CMT,1,1,580,0.9,CSH,7.5
CMT,1,1,398,1.3,CSH,6.5
CMT,1,1,489,1.4,CSH,8
CMT,1,1,435,1.4,CSH,7.5
CMT,1,1,641,2.7,CRD,11
CMT,1,1,326,1.1,CSH,6
CMT,1,1,544,1.3,CRD,8
CMT,1,1,526,1,CSH,7.5
CMT,1,1,688,3.3,CSH,12.5
CMT,1,1,453,1.1,CSH,7.5
CMT,1,1,600,2,CRD,9
CMT,1,1,724,4.7,CSH,16
CMT,1,1,778,2.6,CRD,11.5
CMT,1,1,567,2,CSH,9
CMT,1,1,1008,3.4,CRD,14
CMT,1,1,1430,12.9,CRD,36.5
CMT,1,1,165,0.8,CSH,4.5
CMT,1,1,798,8.3,CSH,24.5
CMT,1,1,566,3.7,CRD,12.5
CMT,1,1,523,2.5,CRD,10
CMT,1,1,581,5.4,CSH,16.5
CMT,1,1,226,1.5,CSH,6.5
CMT,1,1,270,1.8,CSH,7.5
CMT,1,1,1726,4.1,CRD,20.5
CMT,1,1,238,0.5,CSH,4.5
CMT,1,1,667,1.9,CSH,10
CMT,1,1,1005,9.4,CRD,28
CMT,1,1,736,4.7,CSH,16.5
CMT,1,1,335,1.4,CSH,7
CMT,1,1,366,1.7,CSH,7.5
CMT,1,1,381,1.1,CRD,7
CMT,1,1,428,1,CRD,7
CMT,1,1,404,1.1,CRD,6.5
CMT,1,1,916,5.4,CSH,17
CMT,1,1,110,0.6,CRD,4
CMT,1,1,751,2.1,CSH,10
CMT,1,1,1356,4.9,CRD,19.5
CMT,1,1,437,1.1,CSH,7
CMT,1,1,2271,5.8,CSH,27
CMT,1,1,191,1,CSH,5
CMT,1,1,736,2.9,CSH,12
CMT,1,1,775,3.5,CRD,14
CMT,1,1,1545,10.3,CSH,31
CMT,1,1,743,2.5,CSH,11
CMT,1,1,510,2.4,CRD,10
CMT,1,1,358,1.4,CRD,6.5
CMT,1,1,317,1.1,CSH,5.5
CMT,1,1,623,1.5,CRD,8.5
CMT,1,1,602,2.5,CRD,10
CMT,1,1,461,0.7,CRD,6.5
CMT,1,1,902,1.8,CSH,10
CMT,1,1,215,0.8,CSH,4.5
CMT,1,1,565,2.4,CSH,9.5
CMT,1,1,802,3.3,CSH,13.5
CMT,1,1,736,2.8,CRD,11.5
CMT,1,1,298,0.8,CRD,5.5
CMT,1,1,744,1.9,CRD,10
CMT,1,1,371,1.2,CRD,6.5
CMT,1,1,464,1.1,CSH,7
CMT,1,1,383,1.4,CSH,7
CMT,1,1,767,4.2,CRD,14.5
CMT,1,1,228,0.6,CSH,4.5
CMT,1,1,213,0.7,CSH,4.5
CMT,1,1,627,2.2,CSH,9.5
CMT,1,1,330,1.2,CRD,6
CMT,1,1,831,3.8,CRD,14.5
CMT,1,1,819,1.8,CSH,10.5
CMT,1,1,1411,8.2,CSH,26.5
CMT,1,1,623,3.6,CSH,12.5
CMT,1,1,705,4.9,CRD,15.5
CMT,1,1,336,1.5,CSH,7
CMT,1,1,480,1.2,CSH,7
CMT,1,1,685,2.8,CSH,11
CMT,1,1,387,0.9,CRD,6
CMT,1,1,985,4.4,CRD,16
CMT,1,1,269,0.8,CSH,5.5
CMT,1,1,615,1,CSH,8
CMT,1,1,456,1,CSH,6.5
CMT,1,1,447,1.5,CSH,7.5
CMT,1,1,767,1.9,CRD,10
CMT,1,1,310,0.4,CRD,5
CMT,1,1,178,0.3,CRD,4
CMT,1,1,935,5,CRD,17
CMT,1,1,687,2.6,CSH,11
CMT,1,1,141,0.4,CRD,4
CMT,1,1,403,1.3,CRD,7
CMT,1,1,1277,4.9,CRD,18.5
CMT,1,1,590,2.3,CRD,9.5
CMT,1,1,633,3.6,CRD,12.5
CMT,1,1,658,3.1,CRD,12
CMT,1,1,727,4.2,CSH,14
CMT,1,1,171,0.9,CRD,4.5
CMT,1,1,220,0.8,CSH,5
CMT,1,1,609,3.5,CSH,12
CMT,1,1,500,1.3,CSH,8
CMT,1,1,673,2.1,CRD,10
CMT,1,1,280,0.7,CRD,5.5
CMT,1,1,507,1.7,CSH,8
CMT,1,1,27,0,CSH,2.5
CMT,1,1,1098,5.4,CRD,19.5
CMT,1,2,214,0.9,CSH,5
CMT,1,1,375,0.6,CSH,5.5
CMT,1,1,113,0.7,CRD,4
CMT,1,1,198,1.2,CSH,5.5
CMT,1,1,1626,4.3,CSH,19.5
CMT,1,1,329,2.3,CRD,9
CMT,1,1,352,1.1,CRD,6.5
CMT,1,1,617,2.1,CSH,9
CMT,1,1,1438,5.7,CSH,21
CMT,1,1,1307,4.7,CSH,18
CMT,1,1,609,2.8,CRD,11
CMT,1,1,789,3.4,CRD,13
CMT,1,1,848,2,CSH,10.5
CMT,1,1,1382,2.5,CRD,14.5
CMT,1,1,605,1.7,CRD,9
CMT,1,1,250,1,CRD,5
CMT,1,1,523,1.2,CRD,7.5
CMT,1,1,785,3,CRD,11.5
CMT,1,1,897,2.8,CRD,12.5
CMT,1,1,551,1.9,CRD,9
CMT,1,1,1336,10.9,CSH,31.5
CMT,1,1,320,0.9,CSH,5.5
CMT,1,1,688,4.2,CRD,14
CMT,1,1,443,1.6,CSH,7.5
CMT,1,1,601,1.7,CRD,9
CMT,1,1,394,3,CSH,10.5
CMT,1,1,835,4.6,CRD,16
CMT,4,1,473,1.7,CRD,7.5
CMT,1,1,866,4.7,CRD,15.5
CMT,1,1,356,1.1,CRD,6.5
CMT,1,1,713,3.6,CSH,12.5
CMT,1,1,279,1,CRD,6
CMT,1,1,471,1.3,CRD,7.5
CMT,1,1,247,0.8,CRD,5
CMT,1,1,443,2.3,CSH,9
CMT,1,1,1013,2.7,CSH,13.5
CMT,1,1,209,0.9,CSH,5.5
CMT,1,1,991,5.2,CSH,17.5
CMT,1,1,1058,2.2,CRD,12.5
CMT,1,1,271,1.1,CSH,5.5
CMT,1,1,471,1.5,CRD,7.5
CMT,1,1,485,1.6,CRD,8
CMT,1,1,533,2.3,CSH,9.5
CMT,1,1,1178,5.4,CRD,19.5
CMT,1,1,710,1.7,CSH,10
CMT,1,1,234,1,CRD,5.5
CMT,1,1,937,5.7,CRD,19.5
CMT,1,1,350,1.4,CRD,6.5
CMT,1,1,1088,5.3,CRD,18.5
CMT,1,1,1096,6.5,CRD,21.5
CMT,1,1,720,1.9,CRD,10.5
CMT,1,1,674,2.5,CRD,10.5
CMT,1,1,220,1.2,CRD,5.5
CMT,1,1,290,0.8,CRD,5.5
CMT,1,1,909,5.1,CSH,18
CMT,1,1,657,3.3,CRD,12
CMT,1,1,118,1,CSH,5
CMT,1,1,436,2.1,CRD,8.5
CMT,1,1,268,1.1,CSH,6
CMT,1,1,894,7.7,CRD,23.5
CMT,1,1,632,2.4,CRD,10.5
CMT,1,1,472,2.4,CSH,9.5
CMT,1,1,2094,4.2,CRD,23.5
CMT,1,1,564,1.2,CSH,8
CMT,1,1,283,0.8,CSH,5.5
CMT,1,1,592,1.6,CSH,9
CMT,1,1,1292,3.1,CRD,16
CMT,1,1,253,0.5,CSH,4.5
CMT,1,1,634,2.5,CSH,10
CMT,1,1,738,3.2,CRD,12.5
CMT,1,1,301,1.2,CSH,6
CMT,1,1,392,1.5,CSH,7.5
CMT,1,1,616,3,CSH,11
CMT,1,1,913,2.5,CRD,9
CMT,1,1,400,1.9,CSH,8.5
CMT,1,1,385,1.6,CSH,7.5
CMT,1,1,354,2,CSH,8
CMT,1,1,382,1.9,CRD,8
CMT,1,1,219,0.6,CSH,4.5
CMT,1,1,157,0.5,CRD,4
CMT,1,1,297,1,CSH,5.5
CMT,1,1,527,2.1,CRD,9.5
CMT,1,1,672,0.9,CSH,8.5
CMT,1,1,584,3.6,CRD,12
CMT,1,1,96,0.6,CRD,4
CMT,1,1,454,1.6,CSH,8
CMT,1,1,309,1.3,CRD,6.5
CMT,1,1,177,0.6,CRD,4.5
CMT,1,1,653,1.9,CSH,10
CMT,1,1,616,3.6,CRD,12
CMT,1,1,834,7,CSH,21.5
CMT,1,1,402,1,CSH,6.5
CMT,1,1,486,2.1,CRD,8.5
CMT,1,1,235,0.8,CSH,5
CMT,1,1,776,2.6,CSH,11.5
